country_code,indicator_code,date,value,source_organization,source_dataset,source_status,release_status,observation_type
ID,CURRENT_ACCOUNT_GDP_A,2027,-0.91,IMF,World Economic Outlook,official,final,forecast
ID,CURRENT_ACCOUNT_GDP_A,2028,-0.775,IMF,World Economic Outlook,official,final,forecast
ID,CURRENT_ACCOUNT_GDP_A,2029,-0.785,IMF,World Economic Outlook,official,final,forecast
ID,CURRENT_ACCOUNT_GDP_A,2030,-0.775,IMF,World Economic Outlook,official,final,forecast
ID,CURRENT_ACCOUNT_GDP_A,2031,-0.784,IMF,World Economic Outlook,official,final,forecast
ID,GDP_CURRENT_LCU_A,2027,2.7749649375e+16,IMF,World Economic Outlook,official,final,forecast
ID,GDP_CURRENT_LCU_A,2028,2.9918819137e+16,IMF,World Economic Outlook,official,final,forecast
ID,GDP_CURRENT_LCU_A,2029,3.2262242292e+16,IMF,World Economic Outlook,official,final,forecast
ID,GDP_CURRENT_LCU_A,2030,3.4801877771e+16,IMF,World Economic Outlook,official,final,forecast
ID,GDP_CURRENT_LCU_A,2031,3.7544461863e+16,IMF,World Economic Outlook,official,final,forecast
ID,GDP_DEFLATOR_INDEX_A,2027,185.302,IMF,World Economic Outlook,official,final,forecast
ID,GDP_DEFLATOR_INDEX_A,2028,189.967,IMF,World Economic Outlook,official,final,forecast
ID,GDP_DEFLATOR_INDEX_A,2029,194.749,IMF,World Economic Outlook,official,final,forecast
ID,GDP_DEFLATOR_INDEX_A,2030,199.651,IMF,World Economic Outlook,official,final,forecast
ID,GDP_DEFLATOR_INDEX_A,2031,204.677,IMF,World Economic Outlook,official,final,forecast
ID,GDP_NOMINAL_USD_A,2027,1659491000000.0,IMF,World Economic Outlook,official,final,forecast
ID,GDP_NOMINAL_USD_A,2028,1790060000000.0,IMF,World Economic Outlook,official,final,forecast
ID,GDP_NOMINAL_USD_A,2029,1930127000000.0,IMF,World Economic Outlook,official,final,forecast
ID,GDP_NOMINAL_USD_A,2030,2081911000000.0,IMF,World Economic Outlook,official,final,forecast
ID,GDP_NOMINAL_USD_A,2031,2245812000000.0,IMF,World Economic Outlook,official,final,forecast
ID,GDP_PER_CAPITA_USD_A,2027,5724.751,IMF,World Economic Outlook,official,final,forecast
ID,GDP_PER_CAPITA_USD_A,2028,6120.262,IMF,World Economic Outlook,official,final,forecast
ID,GDP_PER_CAPITA_USD_A,2029,6542.837,IMF,World Economic Outlook,official,final,forecast
ID,GDP_PER_CAPITA_USD_A,2030,6999.65,IMF,World Economic Outlook,official,final,forecast
ID,GDP_PER_CAPITA_USD_A,2031,7491.532,IMF,World Economic Outlook,official,final,forecast
ID,GDP_REAL_GROWTH_YOY_A,2027,5.07,IMF,World Economic Outlook,official,final,forecast
ID,GDP_REAL_GROWTH_YOY_A,2028,5.169,IMF,World Economic Outlook,official,final,forecast
ID,GDP_REAL_GROWTH_YOY_A,2029,5.185,IMF,World Economic Outlook,official,final,forecast
ID,GDP_REAL_GROWTH_YOY_A,2030,5.223,IMF,World Economic Outlook,official,final,forecast
ID,GDP_REAL_GROWTH_YOY_A,2031,5.232,IMF,World Economic Outlook,official,final,forecast
ID,GDP_REAL_LCU_A,2027,1.4975380147e+16,IMF,World Economic Outlook,official,final,forecast
ID,GDP_REAL_LCU_A,2028,1.5749522754e+16,IMF,World Economic Outlook,official,final,forecast
ID,GDP_REAL_LCU_A,2029,1.6566094223e+16,IMF,World Economic Outlook,official,final,forecast
ID,GDP_REAL_LCU_A,2030,1.7431344456999998e+16,IMF,World Economic Outlook,official,final,forecast
ID,GDP_REAL_LCU_A,2031,1.8343268382e+16,IMF,World Economic Outlook,official,final,forecast
ID,GOV_DEBT_GDP_A,2027,41.788,IMF,World Economic Outlook,official,final,forecast
ID,GOV_DEBT_GDP_A,2028,42.002,IMF,World Economic Outlook,official,final,forecast
ID,GOV_DEBT_GDP_A,2029,42.142,IMF,World Economic Outlook,official,final,forecast
ID,GOV_DEBT_GDP_A,2030,42.196,IMF,World Economic Outlook,official,final,forecast
ID,GOV_DEBT_GDP_A,2031,42.217,IMF,World Economic Outlook,official,final,forecast
ID,GOV_EXPENSE_GDP_A,2027,16.708,IMF,World Economic Outlook,official,final,forecast
ID,GOV_EXPENSE_GDP_A,2028,16.769,IMF,World Economic Outlook,official,final,forecast
ID,GOV_EXPENSE_GDP_A,2029,16.881,IMF,World Economic Outlook,official,final,forecast
ID,GOV_EXPENSE_GDP_A,2030,16.966,IMF,World Economic Outlook,official,final,forecast
ID,GOV_EXPENSE_GDP_A,2031,17.063,IMF,World Economic Outlook,official,final,forecast
ID,GOV_NET_LENDING_GDP_A,2027,-2.935,IMF,World Economic Outlook,official,final,forecast
ID,GOV_NET_LENDING_GDP_A,2028,-2.906,IMF,World Economic Outlook,official,final,forecast
ID,GOV_NET_LENDING_GDP_A,2029,-2.877,IMF,World Economic Outlook,official,final,forecast
ID,GOV_NET_LENDING_GDP_A,2030,-2.838,IMF,World Economic Outlook,official,final,forecast
ID,GOV_NET_LENDING_GDP_A,2031,-2.833,IMF,World Economic Outlook,official,final,forecast
ID,GOV_REVENUE_GDP_A,2027,13.773,IMF,World Economic Outlook,official,final,forecast
ID,GOV_REVENUE_GDP_A,2028,13.863,IMF,World Economic Outlook,official,final,forecast
ID,GOV_REVENUE_GDP_A,2029,14.004,IMF,World Economic Outlook,official,final,forecast
ID,GOV_REVENUE_GDP_A,2030,14.128,IMF,World Economic Outlook,official,final,forecast
ID,GOV_REVENUE_GDP_A,2031,14.231,IMF,World Economic Outlook,official,final,forecast
ID,GROSS_CAPITAL_FORMATION_GDP_A,2027,30.852,IMF,World Economic Outlook,official,final,forecast
ID,GROSS_CAPITAL_FORMATION_GDP_A,2028,30.894,IMF,World Economic Outlook,official,final,forecast
ID,GROSS_CAPITAL_FORMATION_GDP_A,2029,30.987,IMF,World Economic Outlook,official,final,forecast
ID,GROSS_CAPITAL_FORMATION_GDP_A,2030,31.073,IMF,World Economic Outlook,official,final,forecast
ID,GROSS_CAPITAL_FORMATION_GDP_A,2031,31.162,IMF,World Economic Outlook,official,final,forecast
ID,GROSS_SAVINGS_GDP_A,2027,29.942,IMF,World Economic Outlook,official,final,forecast
ID,GROSS_SAVINGS_GDP_A,2028,30.119,IMF,World Economic Outlook,official,final,forecast
ID,GROSS_SAVINGS_GDP_A,2029,30.202,IMF,World Economic Outlook,official,final,forecast
ID,GROSS_SAVINGS_GDP_A,2030,30.298,IMF,World Economic Outlook,official,final,forecast
ID,GROSS_SAVINGS_GDP_A,2031,30.378,IMF,World Economic Outlook,official,final,forecast
ID,POPULATION_TOTAL_A,2027,289880000.0,IMF,World Economic Outlook,official,final,forecast
ID,POPULATION_TOTAL_A,2028,292481000.0,IMF,World Economic Outlook,official,final,forecast
ID,POPULATION_TOTAL_A,2029,294998000.0,IMF,World Economic Outlook,official,final,forecast
ID,POPULATION_TOTAL_A,2030,297431000.0,IMF,World Economic Outlook,official,final,forecast
ID,POPULATION_TOTAL_A,2031,299780000.0,IMF,World Economic Outlook,official,final,forecast
ID,UNEMPLOYMENT_RATE_A,2027,4.8,IMF,World Economic Outlook,official,final,forecast
ID,UNEMPLOYMENT_RATE_A,2028,4.7,IMF,World Economic Outlook,official,final,forecast
ID,UNEMPLOYMENT_RATE_A,2029,4.7,IMF,World Economic Outlook,official,final,forecast
ID,UNEMPLOYMENT_RATE_A,2030,4.7,IMF,World Economic Outlook,official,final,forecast
ID,UNEMPLOYMENT_RATE_A,2031,4.7,IMF,World Economic Outlook,official,final,forecast
IN,CPI_YOY_A,2027,4.0,IMF,World Economic Outlook,official,final,forecast
IN,CPI_YOY_A,2028,4.0,IMF,World Economic Outlook,official,final,forecast
IN,CPI_YOY_A,2029,4.0,IMF,World Economic Outlook,official,final,forecast
IN,CPI_YOY_A,2030,4.0,IMF,World Economic Outlook,official,final,forecast
IN,CPI_YOY_A,2031,4.0,IMF,World Economic Outlook,official,final,forecast
IN,CURRENT_ACCOUNT_GDP_A,2027,-1.645,IMF,World Economic Outlook,official,final,forecast
IN,CURRENT_ACCOUNT_GDP_A,2028,-1.461,IMF,World Economic Outlook,official,final,forecast
IN,CURRENT_ACCOUNT_GDP_A,2029,-1.485,IMF,World Economic Outlook,official,final,forecast
IN,CURRENT_ACCOUNT_GDP_A,2030,-1.667,IMF,World Economic Outlook,official,final,forecast
IN,CURRENT_ACCOUNT_GDP_A,2031,-1.946,IMF,World Economic Outlook,official,final,forecast
IN,GDP_CURRENT_LCU_A,2027,426017280000000.0,IMF,World Economic Outlook,official,final,forecast
IN,GDP_CURRENT_LCU_A,2028,471857324000000.0,IMF,World Economic Outlook,official,final,forecast
IN,GDP_CURRENT_LCU_A,2029,522727194000000.0,IMF,World Economic Outlook,official,final,forecast
IN,GDP_CURRENT_LCU_A,2030,578989842000000.0,IMF,World Economic Outlook,official,final,forecast
IN,GDP_CURRENT_LCU_A,2031,641371246000000.0,IMF,World Economic Outlook,official,final,forecast
IN,GDP_DEFLATOR_INDEX_A,2027,116.374,IMF,World Economic Outlook,official,final,forecast
IN,GDP_DEFLATOR_INDEX_A,2028,121.029,IMF,World Economic Outlook,official,final,forecast
IN,GDP_DEFLATOR_INDEX_A,2029,125.869,IMF,World Economic Outlook,official,final,forecast
IN,GDP_DEFLATOR_INDEX_A,2030,130.904,IMF,World Economic Outlook,official,final,forecast
IN,GDP_DEFLATOR_INDEX_A,2031,136.14,IMF,World Economic Outlook,official,final,forecast
IN,GDP_NOMINAL_USD_A,2027,4579083000000.0,IMF,World Economic Outlook,official,final,forecast
IN,GDP_NOMINAL_USD_A,2028,5058754000000.0,IMF,World Economic Outlook,official,final,forecast
IN,GDP_NOMINAL_USD_A,2029,5599432000000.0,IMF,World Economic Outlook,official,final,forecast
IN,GDP_NOMINAL_USD_A,2030,6173385000000.0,IMF,World Economic Outlook,official,final,forecast
IN,GDP_NOMINAL_USD_A,2031,6792432000000.0,IMF,World Economic Outlook,official,final,forecast
IN,GDP_PER_CAPITA_USD_A,2027,3074.934,IMF,World Economic Outlook,official,final,forecast
IN,GDP_PER_CAPITA_USD_A,2028,3369.284,IMF,World Economic Outlook,official,final,forecast
IN,GDP_PER_CAPITA_USD_A,2029,3699.844,IMF,World Economic Outlook,official,final,forecast
IN,GDP_PER_CAPITA_USD_A,2030,4047.753,IMF,World Economic Outlook,official,final,forecast
IN,GDP_PER_CAPITA_USD_A,2031,4420.601,IMF,World Economic Outlook,official,final,forecast
IN,GDP_REAL_GROWTH_YOY_A,2027,6.529,IMF,World Economic Outlook,official,final,forecast
IN,GDP_REAL_GROWTH_YOY_A,2028,6.5,IMF,World Economic Outlook,official,final,forecast
IN,GDP_REAL_GROWTH_YOY_A,2029,6.52,IMF,World Economic Outlook,official,final,forecast
IN,GDP_REAL_GROWTH_YOY_A,2030,6.503,IMF,World Economic Outlook,official,final,forecast
IN,GDP_REAL_GROWTH_YOY_A,2031,6.514,IMF,World Economic Outlook,official,final,forecast
IN,GDP_REAL_LCU_A,2027,366076371000000.0,IMF,World Economic Outlook,official,final,forecast
IN,GDP_REAL_LCU_A,2028,389872384000000.0,IMF,World Economic Outlook,official,final,forecast
IN,GDP_REAL_LCU_A,2029,415293190000000.0,IMF,World Economic Outlook,official,final,forecast
IN,GDP_REAL_LCU_A,2030,442301660000000.0,IMF,World Economic Outlook,official,final,forecast
IN,GDP_REAL_LCU_A,2031,471112898000000.0,IMF,World Economic Outlook,official,final,forecast
IN,GOV_DEBT_GDP_A,2027,82.546,IMF,World Economic Outlook,official,final,forecast
IN,GOV_DEBT_GDP_A,2028,81.663,IMF,World Economic Outlook,official,final,forecast
IN,GOV_DEBT_GDP_A,2029,80.609,IMF,World Economic Outlook,official,final,forecast
IN,GOV_DEBT_GDP_A,2030,79.465,IMF,World Economic Outlook,official,final,forecast
IN,GOV_DEBT_GDP_A,2031,77.689,IMF,World Economic Outlook,official,final,forecast
IN,GOV_EXPENSE_GDP_A,2027,28.667,IMF,World Economic Outlook,official,final,forecast
IN,GOV_EXPENSE_GDP_A,2028,28.6,IMF,World Economic Outlook,official,final,forecast
IN,GOV_EXPENSE_GDP_A,2029,28.525,IMF,World Economic Outlook,official,final,forecast
IN,GOV_EXPENSE_GDP_A,2030,28.49,IMF,World Economic Outlook,official,final,forecast
IN,GOV_EXPENSE_GDP_A,2031,28.438,IMF,World Economic Outlook,official,final,forecast
IN,GOV_NET_LENDING_GDP_A,2027,-7.308,IMF,World Economic Outlook,official,final,forecast
IN,GOV_NET_LENDING_GDP_A,2028,-7.113,IMF,World Economic Outlook,official,final,forecast
IN,GOV_NET_LENDING_GDP_A,2029,-6.907,IMF,World Economic Outlook,official,final,forecast
IN,GOV_NET_LENDING_GDP_A,2030,-6.74,IMF,World Economic Outlook,official,final,forecast
IN,GOV_NET_LENDING_GDP_A,2031,-6.552,IMF,World Economic Outlook,official,final,forecast
IN,GOV_REVENUE_GDP_A,2027,21.358,IMF,World Economic Outlook,official,final,forecast
IN,GOV_REVENUE_GDP_A,2028,21.487,IMF,World Economic Outlook,official,final,forecast
IN,GOV_REVENUE_GDP_A,2029,21.618,IMF,World Economic Outlook,official,final,forecast
IN,GOV_REVENUE_GDP_A,2030,21.751,IMF,World Economic Outlook,official,final,forecast
IN,GOV_REVENUE_GDP_A,2031,21.886,IMF,World Economic Outlook,official,final,forecast
IN,GROSS_CAPITAL_FORMATION_GDP_A,2027,33.978,IMF,World Economic Outlook,official,final,forecast
IN,GROSS_CAPITAL_FORMATION_GDP_A,2028,34.023,IMF,World Economic Outlook,official,final,forecast
IN,GROSS_CAPITAL_FORMATION_GDP_A,2029,34.062,IMF,World Economic Outlook,official,final,forecast
IN,GROSS_CAPITAL_FORMATION_GDP_A,2030,34.107,IMF,World Economic Outlook,official,final,forecast
IN,GROSS_CAPITAL_FORMATION_GDP_A,2031,34.148,IMF,World Economic Outlook,official,final,forecast
IN,GROSS_SAVINGS_GDP_A,2027,32.333,IMF,World Economic Outlook,official,final,forecast
IN,GROSS_SAVINGS_GDP_A,2028,32.562,IMF,World Economic Outlook,official,final,forecast
IN,GROSS_SAVINGS_GDP_A,2029,32.577,IMF,World Economic Outlook,official,final,forecast
IN,GROSS_SAVINGS_GDP_A,2030,32.44,IMF,World Economic Outlook,official,final,forecast
IN,GROSS_SAVINGS_GDP_A,2031,32.201,IMF,World Economic Outlook,official,final,forecast
IN,POPULATION_TOTAL_A,2027,1489165000.0,IMF,World Economic Outlook,official,final,forecast
IN,POPULATION_TOTAL_A,2028,1501433000.0,IMF,World Economic Outlook,official,final,forecast
IN,POPULATION_TOTAL_A,2029,1513424000.0,IMF,World Economic Outlook,official,final,forecast
IN,POPULATION_TOTAL_A,2030,1525139000.0,IMF,World Economic Outlook,official,final,forecast
IN,POPULATION_TOTAL_A,2031,1536541000.0,IMF,World Economic Outlook,official,final,forecast
IN,UNEMPLOYMENT_RATE_A,2027,4.939,IMF,World Economic Outlook,official,final,forecast
IN,UNEMPLOYMENT_RATE_A,2028,4.939,IMF,World Economic Outlook,official,final,forecast
IN,UNEMPLOYMENT_RATE_A,2029,4.939,IMF,World Economic Outlook,official,final,forecast
IN,UNEMPLOYMENT_RATE_A,2030,4.939,IMF,World Economic Outlook,official,final,forecast
IN,UNEMPLOYMENT_RATE_A,2031,4.939,IMF,World Economic Outlook,official,final,forecast
IT,CPI_YOY_A,2027,2.357,IMF,World Economic Outlook,official,final,forecast
IT,CPI_YOY_A,2028,2.3,IMF,World Economic Outlook,official,final,forecast
IT,CPI_YOY_A,2029,2.0,IMF,World Economic Outlook,official,final,forecast
IT,CPI_YOY_A,2030,2.0,IMF,World Economic Outlook,official,final,forecast
IT,CPI_YOY_A,2031,2.0,IMF,World Economic Outlook,official,final,forecast
IT,CURRENT_ACCOUNT_GDP_A,2027,1.134,IMF,World Economic Outlook,official,final,forecast
IT,CURRENT_ACCOUNT_GDP_A,2028,1.46,IMF,World Economic Outlook,official,final,forecast
IT,CURRENT_ACCOUNT_GDP_A,2029,1.826,IMF,World Economic Outlook,official,final,forecast
IT,CURRENT_ACCOUNT_GDP_A,2030,2.024,IMF,World Economic Outlook,official,final,forecast
IT,CURRENT_ACCOUNT_GDP_A,2031,2.172,IMF,World Economic Outlook,official,final,forecast
IT,GDP_CURRENT_LCU_A,2027,2384961000000.0,IMF,World Economic Outlook,official,final,forecast
IT,GDP_CURRENT_LCU_A,2028,2460854000000.0,IMF,World Economic Outlook,official,final,forecast
IT,GDP_CURRENT_LCU_A,2029,2528616000000.0,IMF,World Economic Outlook,official,final,forecast
IT,GDP_CURRENT_LCU_A,2030,2597514000000.0,IMF,World Economic Outlook,official,final,forecast
IT,GDP_CURRENT_LCU_A,2031,2667920000000.0,IMF,World Economic Outlook,official,final,forecast
IT,GDP_DEFLATOR_INDEX_A,2027,121.067,IMF,World Economic Outlook,official,final,forecast
IT,GDP_DEFLATOR_INDEX_A,2028,123.885,IMF,World Economic Outlook,official,final,forecast
IT,GDP_DEFLATOR_INDEX_A,2029,126.363,IMF,World Economic Outlook,official,final,forecast
IT,GDP_DEFLATOR_INDEX_A,2030,128.882,IMF,World Economic Outlook,official,final,forecast
IT,GDP_DEFLATOR_INDEX_A,2031,131.456,IMF,World Economic Outlook,official,final,forecast
IT,GDP_NOMINAL_USD_A,2027,2805918000000.0,IMF,World Economic Outlook,official,final,forecast
IT,GDP_NOMINAL_USD_A,2028,2887378000000.0,IMF,World Economic Outlook,official,final,forecast
IT,GDP_NOMINAL_USD_A,2029,2965313000000.0,IMF,World Economic Outlook,official,final,forecast
IT,GDP_NOMINAL_USD_A,2030,3045633000000.0,IMF,World Economic Outlook,official,final,forecast
IT,GDP_NOMINAL_USD_A,2031,3127670000000.0,IMF,World Economic Outlook,official,final,forecast
IT,GDP_PER_CAPITA_USD_A,2027,47715.179,IMF,World Economic Outlook,official,final,forecast
IT,GDP_PER_CAPITA_USD_A,2028,49175.415,IMF,World Economic Outlook,official,final,forecast
IT,GDP_PER_CAPITA_USD_A,2029,50593.05,IMF,World Economic Outlook,official,final,forecast
IT,GDP_PER_CAPITA_USD_A,2030,52068.428,IMF,World Economic Outlook,official,final,forecast
IT,GDP_PER_CAPITA_USD_A,2031,53588.949,IMF,World Economic Outlook,official,final,forecast
IT,GDP_REAL_GROWTH_YOY_A,2027,0.5,IMF,World Economic Outlook,official,final,forecast
IT,GDP_REAL_GROWTH_YOY_A,2028,0.835,IMF,World Economic Outlook,official,final,forecast
IT,GDP_REAL_GROWTH_YOY_A,2029,0.739,IMF,World Economic Outlook,official,final,forecast
IT,GDP_REAL_GROWTH_YOY_A,2030,0.716,IMF,World Economic Outlook,official,final,forecast
IT,GDP_REAL_GROWTH_YOY_A,2031,0.7,IMF,World Economic Outlook,official,final,forecast
IT,GDP_REAL_LCU_A,2027,1969951000000.0,IMF,World Economic Outlook,official,final,forecast
IT,GDP_REAL_LCU_A,2028,1986403000000.0,IMF,World Economic Outlook,official,final,forecast
IT,GDP_REAL_LCU_A,2029,2001079000000.0,IMF,World Economic Outlook,official,final,forecast
IT,GDP_REAL_LCU_A,2030,2015413000000.0,IMF,World Economic Outlook,official,final,forecast
IT,GDP_REAL_LCU_A,2031,2029516000000.0,IMF,World Economic Outlook,official,final,forecast
IT,GOV_DEBT_GDP_A,2027,138.809,IMF,World Economic Outlook,official,final,forecast
IT,GOV_DEBT_GDP_A,2028,137.611,IMF,World Economic Outlook,official,final,forecast
IT,GOV_DEBT_GDP_A,2029,137.138,IMF,World Economic Outlook,official,final,forecast
IT,GOV_DEBT_GDP_A,2030,136.49,IMF,World Economic Outlook,official,final,forecast
IT,GOV_DEBT_GDP_A,2031,136.1,IMF,World Economic Outlook,official,final,forecast
IT,GOV_EXPENSE_GDP_A,2027,50.383,IMF,World Economic Outlook,official,final,forecast
IT,GOV_EXPENSE_GDP_A,2028,50.127,IMF,World Economic Outlook,official,final,forecast
IT,GOV_EXPENSE_GDP_A,2029,50.219,IMF,World Economic Outlook,official,final,forecast
IT,GOV_EXPENSE_GDP_A,2030,50.138,IMF,World Economic Outlook,official,final,forecast
IT,GOV_EXPENSE_GDP_A,2031,50.274,IMF,World Economic Outlook,official,final,forecast
IT,GOV_NET_LENDING_GDP_A,2027,-2.577,IMF,World Economic Outlook,official,final,forecast
IT,GOV_NET_LENDING_GDP_A,2028,-2.383,IMF,World Economic Outlook,official,final,forecast
IT,GOV_NET_LENDING_GDP_A,2029,-2.515,IMF,World Economic Outlook,official,final,forecast
IT,GOV_NET_LENDING_GDP_A,2030,-2.489,IMF,World Economic Outlook,official,final,forecast
IT,GOV_NET_LENDING_GDP_A,2031,-2.712,IMF,World Economic Outlook,official,final,forecast
IT,GOV_REVENUE_GDP_A,2027,47.806,IMF,World Economic Outlook,official,final,forecast
IT,GOV_REVENUE_GDP_A,2028,47.744,IMF,World Economic Outlook,official,final,forecast
IT,GOV_REVENUE_GDP_A,2029,47.703,IMF,World Economic Outlook,official,final,forecast
IT,GOV_REVENUE_GDP_A,2030,47.649,IMF,World Economic Outlook,official,final,forecast
IT,GOV_REVENUE_GDP_A,2031,47.562,IMF,World Economic Outlook,official,final,forecast
IT,GROSS_CAPITAL_FORMATION_GDP_A,2027,23.172,IMF,World Economic Outlook,official,final,forecast
IT,GROSS_CAPITAL_FORMATION_GDP_A,2028,23.523,IMF,World Economic Outlook,official,final,forecast
IT,GROSS_CAPITAL_FORMATION_GDP_A,2029,23.425,IMF,World Economic Outlook,official,final,forecast
IT,GROSS_CAPITAL_FORMATION_GDP_A,2030,23.566,IMF,World Economic Outlook,official,final,forecast
IT,GROSS_CAPITAL_FORMATION_GDP_A,2031,23.731,IMF,World Economic Outlook,official,final,forecast
IT,GROSS_SAVINGS_GDP_A,2027,24.326,IMF,World Economic Outlook,official,final,forecast
IT,GROSS_SAVINGS_GDP_A,2028,25.0,IMF,World Economic Outlook,official,final,forecast
IT,GROSS_SAVINGS_GDP_A,2029,25.269,IMF,World Economic Outlook,official,final,forecast
IT,GROSS_SAVINGS_GDP_A,2030,25.608,IMF,World Economic Outlook,official,final,forecast
IT,GROSS_SAVINGS_GDP_A,2031,25.921,IMF,World Economic Outlook,official,final,forecast
IT,POPULATION_TOTAL_A,2027,58806000.0,IMF,World Economic Outlook,official,final,forecast
IT,POPULATION_TOTAL_A,2028,58716000.0,IMF,World Economic Outlook,official,final,forecast
IT,POPULATION_TOTAL_A,2029,58611000.0,IMF,World Economic Outlook,official,final,forecast
IT,POPULATION_TOTAL_A,2030,58493000.0,IMF,World Economic Outlook,official,final,forecast
IT,POPULATION_TOTAL_A,2031,58364000.0,IMF,World Economic Outlook,official,final,forecast
IT,UNEMPLOYMENT_RATE_A,2027,6.077,IMF,World Economic Outlook,official,final,forecast
IT,UNEMPLOYMENT_RATE_A,2028,6.034,IMF,World Economic Outlook,official,final,forecast
IT,UNEMPLOYMENT_RATE_A,2029,6.0,IMF,World Economic Outlook,official,final,forecast
IT,UNEMPLOYMENT_RATE_A,2030,6.019,IMF,World Economic Outlook,official,final,forecast
IT,UNEMPLOYMENT_RATE_A,2031,5.989,IMF,World Economic Outlook,official,final,forecast
JP,CPI_YOY_A,2027,2.34,IMF,World Economic Outlook,official,final,forecast
JP,CPI_YOY_A,2028,1.978,IMF,World Economic Outlook,official,final,forecast
JP,CPI_YOY_A,2029,1.979,IMF,World Economic Outlook,official,final,forecast
JP,CPI_YOY_A,2030,1.968,IMF,World Economic Outlook,official,final,forecast
JP,CPI_YOY_A,2031,1.969,IMF,World Economic Outlook,official,final,forecast
JP,CURRENT_ACCOUNT_GDP_A,2027,3.865,IMF,World Economic Outlook,official,final,forecast
JP,CURRENT_ACCOUNT_GDP_A,2028,3.926,IMF,World Economic Outlook,official,final,forecast
JP,CURRENT_ACCOUNT_GDP_A,2029,3.922,IMF,World Economic Outlook,official,final,forecast
JP,CURRENT_ACCOUNT_GDP_A,2030,4.089,IMF,World Economic Outlook,official,final,forecast
JP,CURRENT_ACCOUNT_GDP_A,2031,4.052,IMF,World Economic Outlook,official,final,forecast
JP,GDP_CURRENT_LCU_A,2027,700187666000000.0,IMF,World Economic Outlook,official,final,forecast
JP,GDP_CURRENT_LCU_A,2028,719401985000000.0,IMF,World Economic Outlook,official,final,forecast
JP,GDP_CURRENT_LCU_A,2029,739459855000000.0,IMF,World Economic Outlook,official,final,forecast
JP,GDP_CURRENT_LCU_A,2030,760696660000000.0,IMF,World Economic Outlook,official,final,forecast
JP,GDP_CURRENT_LCU_A,2031,781318572000000.0,IMF,World Economic Outlook,official,final,forecast
JP,GDP_DEFLATOR_INDEX_A,2027,116.816,IMF,World Economic Outlook,official,final,forecast
JP,GDP_DEFLATOR_INDEX_A,2028,119.276,IMF,World Economic Outlook,official,final,forecast
JP,GDP_DEFLATOR_INDEX_A,2029,121.854,IMF,World Economic Outlook,official,final,forecast
JP,GDP_DEFLATOR_INDEX_A,2030,124.588,IMF,World Economic Outlook,official,final,forecast
JP,GDP_DEFLATOR_INDEX_A,2031,127.192,IMF,World Economic Outlook,official,final,forecast
JP,GDP_NOMINAL_USD_A,2027,4561624000000.0,IMF,World Economic Outlook,official,final,forecast
JP,GDP_NOMINAL_USD_A,2028,4744089000000.0,IMF,World Economic Outlook,official,final,forecast
JP,GDP_NOMINAL_USD_A,2029,4872753000000.0,IMF,World Economic Outlook,official,final,forecast
JP,GDP_NOMINAL_USD_A,2030,5002181000000.0,IMF,World Economic Outlook,official,final,forecast
JP,GDP_NOMINAL_USD_A,2031,5128325000000.0,IMF,World Economic Outlook,official,final,forecast
JP,GDP_PER_CAPITA_USD_A,2027,37390.799,IMF,World Economic Outlook,official,final,forecast
JP,GDP_PER_CAPITA_USD_A,2028,39104.224,IMF,World Economic Outlook,official,final,forecast
JP,GDP_PER_CAPITA_USD_A,2029,40397.949,IMF,World Economic Outlook,official,final,forecast
JP,GDP_PER_CAPITA_USD_A,2030,41720.207,IMF,World Economic Outlook,official,final,forecast
JP,GDP_PER_CAPITA_USD_A,2031,43038.105,IMF,World Economic Outlook,official,final,forecast
JP,GDP_REAL_GROWTH_YOY_A,2027,0.623,IMF,World Economic Outlook,official,final,forecast
JP,GDP_REAL_GROWTH_YOY_A,2028,0.625,IMF,World Economic Outlook,official,final,forecast
JP,GDP_REAL_GROWTH_YOY_A,2029,0.614,IMF,World Economic Outlook,official,final,forecast
JP,GDP_REAL_GROWTH_YOY_A,2030,0.614,IMF,World Economic Outlook,official,final,forecast
JP,GDP_REAL_GROWTH_YOY_A,2031,0.608,IMF,World Economic Outlook,official,final,forecast
JP,GDP_REAL_LCU_A,2027,599394907000000.0,IMF,World Economic Outlook,official,final,forecast
JP,GDP_REAL_LCU_A,2028,603141887000000.0,IMF,World Economic Outlook,official,final,forecast
JP,GDP_REAL_LCU_A,2029,606843261000000.0,IMF,World Economic Outlook,official,final,forecast
JP,GDP_REAL_LCU_A,2030,610569635000000.0,IMF,World Economic Outlook,official,final,forecast
JP,GDP_REAL_LCU_A,2031,614284166000000.0,IMF,World Economic Outlook,official,final,forecast
JP,GOV_DEBT_GDP_A,2027,200.125,IMF,World Economic Outlook,official,final,forecast
JP,GOV_DEBT_GDP_A,2028,197.725,IMF,World Economic Outlook,official,final,forecast
JP,GOV_DEBT_GDP_A,2029,195.65,IMF,World Economic Outlook,official,final,forecast
JP,GOV_DEBT_GDP_A,2030,193.883,IMF,World Economic Outlook,official,final,forecast
JP,GOV_DEBT_GDP_A,2031,192.805,IMF,World Economic Outlook,official,final,forecast
JP,GOV_EXPENSE_GDP_A,2027,37.916,IMF,World Economic Outlook,official,final,forecast
JP,GOV_EXPENSE_GDP_A,2028,38.388,IMF,World Economic Outlook,official,final,forecast
JP,GOV_EXPENSE_GDP_A,2029,38.679,IMF,World Economic Outlook,official,final,forecast
